time,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
11,0.017561364997006557,0.014314535498126668,0.004630395237307683,0.020641194554237963,0.007761564731449955,0.08070678127984698,0.031571218795888534,-0.008043813109703923,0.027573994434606508,0.024377593360995764,-0.0033311125916055673,0.013523131672597888,0.026308345120226395,0.0058605798889572736,0.009487832733023005,0.033821202531645556,0.018793706293706247,0.028324154209284025,0.055661274976213315,0.04089539388721475,-0.00018052170773541487,-0.043665510228496296,0.008264462809917328,0.033840304182509495,0.004405286343612369,0.0007821229050277712,0.013691416535018597,0.01183932346723049,0.03544953097003134,-0.023500309214595116,0.07137870855148343,0.004944375772558907,0.0372620494127176,-0.015468607825295688,0.043404013092358085,0.08724279835390947,0.021966527196652708,0.019636064562557953,0.029677419354838808,-0.004284949116229342,0.04076029567053863,-0.022427910288358777,0.005780346820809301,0.004794885455514208,0.03551401869158877,-0.018881759853345392,0.018438844499078177,0.019781994348001763,-0.012254516889238065,0.016545012165450013,0.02202225905754207
12,-0.004608746813100639,-0.008808486455768039,-0.01851851851851849,-0.001721170395869276,-0.0033887861983979972,-0.014140521431727837,-0.005693950177935947,0.013802622498274575,-0.04899064500246175,-0.017721518987341867,-0.023618538324420735,-0.03160112359550571,0.05016538037486229,0.0,0.002871812723000522,0.017409603979337884,-0.025096525096524935,0.0015302218821728886,-0.035150968904912205,0.0506203473945408,-0.0027083145255935026,-0.0022516887665748886,-0.04868569813453938,-0.01140125045972773,0.02826510721247577,-0.03449815786535659,-0.006753246753246733,-0.02618749129405218,-0.010280944625407296,-0.017732742241925226,0.03534777651083232,-0.017220172201722117,-0.024209293244826235,0.0,0.00047735951991279,0.025485743123895954,-0.016120777891504456,0.018652954224642082,0.009189640768588081,0.02151694459386766,0.0022321428571427937,-0.004734158776402153,0.01245210727969348,-0.02545068928950156,0.0009025270758122872,-0.006352765321375298,-0.004828002414001276,-0.0170229612034839,-0.02354063941466511,-0.010531354715174635,-0.0011584800741426537
13,0.007289922175155006,-0.00907787864309606,0.008721174004193033,0.0005028735632186532,0.022411128284389514,-0.047960555804571925,0.02791696492483875,0.008339006126616866,0.0063422210717059,0.031443298969072275,-0.00045641259698769865,0.007976794778825402,0.013385826771653564,0.009199632014719406,0.010846928149947921,-0.009966152688980823,-0.02970297029702973,0.05271199388846437,0.002101821578701424,-0.01023460872303572,0.03195437675386992,0.06870611835506502,-0.010918814528708354,0.009970238095238226,-0.018483412322274906,0.010291396854764212,0.039748953974895196,0.00743813474467192,-0.01721005176728707,0.02127659574468077,0.041063561988672115,0.008760951188986343,-0.011204481792716936,-0.011090573012939142,-0.007361461386408696,0.023868110236220375,0.019245773732119442,0.021379788181728143,-0.021109271523178874,0.0194839389152186,-0.006681514476614692,0.0036589828027808746,-0.004415011037527616,0.01414581066376508,0.0054102795311090635,-0.00244452801805195,0.024560339599757564,-0.03423278292388232,0.01335722430363262,-0.027092404450895113,0.03943400603108338
14,-0.003520782396087996,0.023336547733847635,-0.000498794579765538,-0.016299274789976392,0.008012093726379454,0.025423728813559476,0.021587743732590647,-0.0016877637130802148,0.013762057877813483,0.004497751124437732,-0.0011415525114154557,0.02446043165467615,-0.04092204092204088,-0.02066241264053481,-0.0052365009872091806,-0.029439696106362767,0.04195011337868482,-0.037735849056603765,-0.04288044744814723,-0.01582882596245616,0.004561403508771988,-0.017128108869075453,0.024782216881946706,0.0027994695741859754,0.005311443746982114,-0.007782991873640954,-0.00452716297786715,-0.015760329405083207,0.011197544214602173,-0.012626262626262541,-0.015868218225781994,0.0,0.013759611493322499,-0.0014018691588784105,-0.004188697383780693,0.021389089161259367,0.01658586374075033,-0.06880511677488121,0.008456659619450413,-0.031508264462809854,0.0505503465144721,-0.007109004739336511,-0.005068102629078197,-0.006974248927038573,-0.026905829596412634,-0.0069745523091422346,0.022787807043504138,0.0029190992493743906,-0.013341906445908935,-0.0024863252113376255,-0.026556572193706884
15,0.0029443517518892293,0.024029400678477142,-0.025950261997837565,0.004598540145985375,-0.00599880023995214,0.017447199265381075,0.02385821404226318,0.0030431107354185194,-0.011925907130169944,0.006467661691542226,0.010742857142857165,0.011235955056179803,0.02187415608965715,0.0015513496742167732,0.0024162927166033743,-0.019569471624266144,0.009575625680086963,-0.005279034690799378,-0.0024348672997321907,0.02885314798351235,-0.007422284317149752,0.03342086416805912,0.01245786311006869,-0.00029385836027029377,0.019212295869356355,0.012573537893644016,-0.023749368367862456,0.03159261396422397,0.035048985787222486,-0.04347826086956519,0.009520884520884287,0.0031017369727046606,-0.01037924151696612,0.014974262985493647,0.01903185767480342,-0.004705882352941226,-0.024849397590361533,0.014673743365594794,-0.07085953878406714,0.0074666666666667325,0.0391928599146294,0.0020194602533505357,0.003502069404648145,-0.002160994057266441,0.0027649769585254003,-0.0018982536066818323,0.00752314814814814,0.02536382536382531,0.011730205278592365,-0.03389830508474578,-0.031636863823933825
16,0.0043057050592034685,-0.004969172724763049,0.01084450516608304,-0.006757247693090274,0.014182257091128525,0.035198555956678756,0.028628495339547255,0.01938311141075344,0.00025680534155125834,-0.007909045971329687,0.010854816824966251,0.02013888888888893,-0.033562367864693576,0.004956629491945419,0.018595041322313932,-0.018363273453093854,0.0006466910972191542,-0.02577710386656562,0.01708567244325132,-0.002670856245090336,0.0052784375824754814,-0.0016170016170016233,-0.00810654313839032,0.03181951793062887,-0.021913289349670073,0.042036910457962984,-0.000517598343685366,0.02810795692910073,0.012764964671377,0.020721925133689645,-0.06221478551871007,0.006184291898577499,0.0068576038725292054,0.03872752420470271,0.022059818649343477,-0.006855791962174895,-0.016731016731016735,0.03753846153846152,-0.0036101083032491488,0.00026469031233444795,0.0050410754294247795,-0.0021986075485525003,0.002538071065989911,0.0005414185165133478,0.0055147058823528106,0.004374286801065219,-0.004882251579552022,0.005271695052716963,0.012882447665056418,0.01909184726522195,-0.02627840909090906
17,-0.00029231218941827564,-0.017478960510496577,-0.00016894745734075123,-0.002926115581565303,-0.0025290092234454553,0.031822144725370594,0.007766990291262266,0.0011574074074074403,-0.0016688061617459171,-0.033383158943697144,-0.021252796420581754,0.0183798502382575,-0.01886792452830177,-0.03575832305795301,0.004817444219066935,0.0280601870679138,-0.0006462731581214909,0.008560311284046884,0.03359731221502282,0.01598928796471344,-0.008751203290452425,0.040490513651087356,0.009121424401634659,0.028844099423118053,0.0,0.008527386028206019,0.020196789228379197,0.003808487486398171,-0.013788791259420119,-0.023575638506876162,0.010056772100567768,0.003073140749846326,0.005208333333333259,-0.004882379050155317,-0.012976694915254106,0.007855272554153858,-0.005759162303665022,-0.0060300514037169295,0.0040760869565219515,-0.0185234188938872,-0.05108675459780787,-0.011384502387073003,-0.005063291139240533,0.007575757575757569,0.00365630712979903,0.03522060215868206,-0.008658008658008587,0.008067769261798974,-0.020826709062003124,-0.02329113924050641,-0.010211524434719177
18,-0.0029239766081871066,0.0094126506024097,0.009293680297397744,0.0021276595744679216,-0.013870246085011084,0.040557667934093766,0.03275529865125226,0.002972749793558993,0.024173845956024342,0.00670103092783525,-0.009828571428571409,0.0033422459893046597,-0.027870680044593032,0.028772378516624064,0.014803599966355607,-0.005340189873417778,-0.02004742401379611,0.028549382716049232,0.0058045042953331905,0.01093107992867659,-0.018451487596009453,-0.007449410718256666,-0.006435750958131314,0.01709815865983666,-0.007949891592387348,-0.013875338753387534,0.019289340101522834,-0.012737127371273638,0.04478109983982925,-0.044265593561368166,-0.052834430704994495,-0.018382352941176516,-0.024312475089677155,0.019625334522747506,-0.0015427958143280351,-0.026924893717524823,-0.009215376513954543,-0.004475385380407815,0.006765899864682012,-0.03504987867349696,0.01585747846515284,-0.010958395245170949,-0.012086513994911008,0.004833512352309333,-0.015482695810564606,-0.029083592463874264,-0.01630276564774391,0.014005602240896309,-0.022406234778373113,-0.027475375842405225,-0.012036354704003993
19,-0.0024437927663734094,0.0251771726967549,0.014565544952285459,-0.013544183322351522,-0.0016636418632788308,0.01380430369468133,-0.03296019900497493,0.009221142763049528,-0.006277463904582503,0.005120327700972815,-0.026546629732225213,0.015323117921385743,0.010607798165137572,-0.013983840894965849,0.005553253211769471,0.013322728176575982,0.029476462824461036,-0.015753938484621255,-0.031394275161588214,-0.012730061349693234,-0.019517898902680297,0.03517419065755578,-0.002256186317321718,-0.032668617709113223,-0.02549781447304511,0.017808068594042048,0.009462151394422413,-0.008921218775734374,0.006387735547748408,0.01543859649122803,-0.029671074940657904,-0.0074906367041197575,-0.0020424836601307117,-0.020559930008748895,-0.011555256970104177,-0.01286407766990294,0.00478341748604838,-0.012487512487512453,-0.006720430107526765,-0.02570550433081875,-0.010984775486606257,-0.005446009389671325,0.0003219575016097931,0.02137894174238375,-0.0037002775208141436,0.006028636021100153,-0.023083752589523554,0.013022888713496439,0.021591097824281702,0.018656716417910335,-0.0024863252113376255
20,-0.003821656050955413,-0.01400764053119874,-0.020544554455445674,-0.0073474840433428446,0.008180578700196728,-0.016820184221065237,0.009003215434083556,-0.010931636482297336,0.03171193935565375,-0.023433520122261742,0.013753853450320097,-0.01640419947506566,0.003971631205673676,-0.008194138039710142,0.013600395647873409,-0.021193092621664023,-0.025427350427350337,0.0,0.01668255481410852,0.0011651390399252115,0.0059627557104851014,0.07585759116978696,0.011379385804945574,0.008302258495743287,0.03065038624470473,-0.010584296360298118,-0.027133695115934886,-0.024927295388450288,-0.008505236432878482,-0.004837595024188013,-0.00716407478595138,0.0031446540880502027,-0.04052394596807196,-0.04019651630192056,0.01855501937062476,0.018932874354560925,0.006347527109230144,-0.0010116337885685,0.0,0.013191855463148938,-0.08339828526890103,-0.0026435045317220185,-0.010299324106855523,0.006279434850863463,-0.01207056638811499,-0.03146067415730336,-0.003332323538321691,0.012855473315153798,-0.013331165664119626,0.0031397174254317317,-0.01769690927218348
21,-0.008066102695258648,-0.01291512915129156,-0.021143964282705707,-0.03327102803738313,0.006311044327573345,0.02077393075356415,-0.03951561504142764,0.00032992411745302874,0.01640950281655651,0.003651538862806225,0.024795321637427037,0.002001334222815121,-0.008194405199208776,-0.008579599618684486,0.027567699438887594,-0.015637530072173278,-0.005481254110940581,0.014481707317073322,-0.011251758087201025,-0.0038016913647295203,-0.010213386832026217,0.041641520820760336,-0.01622791200865492,-0.015141999860442512,-0.035541586073500886,0.030782665647855145,0.02129817444219073,-0.013350376366993322,-0.012067089174828904,-0.011805555555555514,-0.0344948961633228,-0.022570532915360486,0.023464163822525475,-0.018613308515588622,0.003069531562791772,-0.06539575289575295,-0.008672798948751614,-0.03189873417721523,-0.03247631935047368,-0.028587602604019158,-0.05718537414965985,-0.006436955698599034,-0.011707317073170742,-0.015080603224128963,0.020676691729323293,-0.015467904098994567,0.002431610942249085,-0.020384615384615445,0.0016477179106937356,-0.028690662493479402,0.011925907130170055
22,0.005255850852836197,0.019345794392523263,0.03063683304647169,-0.002706883217324263,0.024936538748693504,0.009577015163607427,0.005308560053085554,-0.01187335092348285,0.02614457831325301,-0.0020790020790020236,-0.004565167769915557,0.038615179760319585,0.0017094017094014813,0.010897435897435859,0.013849319404874993,0.022403258655804503,-0.024250440917107596,0.026296018031555235,0.03105737316263646,-0.021728971962616916,0.04247282107978623,0.02549246813441486,0.02881231671554252,0.006660053847244107,0.01002757583354219,-0.0028592608281267085,-0.04865938430983119,0.01957679573916793,0.030131216588368703,-0.006324666198172846,0.0114837768866205,0.011545862732520895,-0.017090454355981666,-0.005689900426742556,0.017229909526343734,-0.019881229021430302,-0.004506892895015935,-0.015585774058577306,0.009790209790209836,-0.03583916083916072,-0.0040586245772266105,-0.004382621951219412,-0.008884501480750262,-0.01742344244984173,-0.004604051565377465,0.0029457973291437956,0.0033353547604610956,-0.0007852375343541107,-0.0006580029610132598,0.04081632653061207,0.02482447342026073
23,0.007497287165828093,0.050151278995140824,0.002338009352037318,-0.007289647150058198,-0.007138694638694543,0.010276679841897174,-0.014521452145214608,0.01101468624833113,-0.0003522367030645013,0.0015625000000001332,0.010318734235267302,0.022435897435897356,0.03811149032992045,-0.03963221306277742,0.01803137928342813,0.009760956175298707,0.010845006778129385,-0.0007320644216690653,0.02644286042768451,0.007403869118700834,0.029076447193990163,-0.02429378531073445,0.021948264804389606,-0.009431306306306286,-0.01662943658476057,-0.02867459643160586,0.01148225469728592,0.017930255541437123,0.02195313728573689,0.048090523338047975,-0.0064876554334114545,0.003170577045022327,-0.005937234944868419,0.015736766809728353,0.021712118239487266,-0.034510010537407876,0.026364846870838843,0.038784401232600185,0.030470914127423754,0.0072529465095192425,0.0022639800769752583,0.0044019138755979625,0.004980079681274896,-0.002686727565824887,0.013876040703052706,-0.016839631877814787,0.00453309156844961,0.037328094302554016,0.007078189300411486,0.02941176470588247,-0.0036701737215560915
24,-0.0018603740330950247,-0.009865549153134312,-0.012579140286571144,0.02148269666432312,-0.020249449743213632,-0.025821596244131495,-0.037508372404554624,0.008253549026081108,0.028188865398167895,-0.004160166406656396,0.011575124829777517,0.008150470219435713,-0.007671232876712342,0.009904258831297419,0.0033737156877782226,0.015584927993687048,-0.005364327223960741,0.00512820512820511,0.047267025089605674,-0.024814287972182658,-0.005668155273102049,0.04362092260181427,-0.008158426887943548,-0.023660650845530817,-0.012619888944977231,-0.014432538814782347,-0.0242518059855521,-0.0026352288488210585,-0.014187671190718065,-0.012820512820512775,-0.004171957192091513,-0.0018963337547408532,-0.0025597269624574315,0.0028169014084507005,0.008577097868527117,0.029467939972714907,-0.004151530877010812,-0.020867430441898538,-0.03718637992831553,0.015001500150015001,0.0006776598147728574,-0.002858231707317027,0.0006607201850017397,-0.014547413793103425,-0.0027372262773723843,-0.009360685122485557,0.008724428399518702,0.007196969696969813,0.008989865969270872,-0.02205513784461144,0.00859528487229877
25,-0.009024916617618173,0.0007054051670929429,0.013414325487218548,-0.011777301927194839,0.01527632170136295,-0.0004016064257027496,0.003479471120389821,-0.01015062213490503,0.03152844413982159,-0.005221932114882422,-0.02692393986986774,0.012437810945273853,0.007730535615682044,-0.014056881333769145,-0.011233379183860803,-0.02292152292152294,-0.006516853932584277,-0.03790087463556857,-0.00812834224598935,0.002431118314424552,0.02306097771635862,-0.03763639726280754,-0.04239313835770531,-0.026781165854013578,-0.04115541922290389,0.014422010206345703,-0.008989952406134427,0.0002781254345711748,0.012331418581418507,0.01982228298017774,-0.00910746812386154,-0.01899936668777702,-0.048331907613344716,-0.028089887640449285,-0.012248524465317101,-0.03816591571693606,-0.003908285565398795,-0.014730463852904219,-0.010237319683573665,-0.05025125628140692,0.05033860045146743,-0.01662526275558951,-0.003301419610432399,-0.00874794969928927,-0.02470265324794141,-0.03819863289103331,-0.005368326871458384,-0.015419330575404344,-0.004211890490847248,0.003075345976422339,0.006087168249330421
26,0.0038606216590775233,0.0055511498810467685,-0.031968031968031996,-0.005339730691843347,0.01371883758666459,0.030534351145037997,-0.0277392510402219,0.022659609659278823,0.0011074197120710672,-0.002624671916010568,0.011528706479132955,0.026412776412776395,0.0002739726027396472,0.008952254641909851,0.015225287889327088,0.00337972166998024,-0.018095453517303905,0.017424242424242564,-0.03623032132844506,0.03387227162489892,-8.442380751372269e-05,0.04103007591044494,0.017546435650833248,0.009197637029836336,-0.008797653958944274,-0.027340332458442695,-0.009071504802561248,-0.0015292645627695833,-0.004379066827026712,-0.002010723860589758,-0.029779411764705888,0.01484828921885084,0.01977528089887648,0.02023121387283222,-0.005589822667694477,-0.038027004684486165,0.008893539105414794,-0.013042095217898453,0.005641748942172065,0.09897292250233436,0.004513217279174642,0.0001943256898562229,-0.0006624710168929848,0.023166023166023342,-0.009380863039399556,0.0050167224080266415,-0.009295352323838157,0.031321619556913705,0.012689116642264464,-0.01073071027082273,0.009196515004840311
27,-0.0022680209052360345,-0.0028916929547844195,-0.0007739938080495445,-0.01867268342021322,-0.00742142025611181,0.01871345029239757,-0.007845934379457908,0.005175481158013806,-0.023893805309734617,-0.01210526315789473,0.021882835650786525,0.028126870137642035,-0.019720624486442073,-0.0019717384160368168,-0.0035779537149819296,-0.020606300772736286,0.035245335176226744,0.014147431124348353,0.002461400760796595,-0.01196340605207602,0.007936507936507908,-0.07107254938157659,-0.0007936507936506798,0.022451096621221023,-0.01748251748251739,0.0038228018889139292,0.05169628432956386,0.00793650793650813,0.006845284187703138,0.020147750167897938,-0.04660856384994316,-0.01653944020356235,-0.009695901278096164,0.007554296506137925,-0.0031013762357047225,0.008593526210254998,-0.023334197562872694,-0.04437043403523844,-0.010752688172043001,0.03143585386576042,0.04535729567821978,-0.00563435010685831,-0.019887305270135935,-0.0026954177897574594,-0.014204545454545525,-0.004991680532445808,-0.013014527845036317,0.0159259259259259,-0.02248995983935742,-0.004132231404958553,0.020383693045563422
