time,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
11,1.65500111520813,0.8025224120932404,0.18587881979348492,1.3295070010477705,0.42656847119352004,2.933522394917932,1.134190250195802,-0.5581145364690931,1.2830372796310905,1.1950139443498662,-0.20313630994885815,0.7476374824905019,1.1471541521405504,0.2640823403842143,0.5436534222550803,1.506918430923731,0.8863567650911464,1.374516626438007,1.7196047162169765,1.636983345822969,0.00030459605963051274,-1.1251598542420416,0.3295947330102041,1.7049478978540888,0.15860186684747724,0.011476481973407124,0.6547834918860811,0.6308615335151653,1.7416499225032642,-1.0234087201631084,2.1028284198070293,0.26201784317248356,1.6528191372044057,-0.8420940983195477,2.323243697347894,2.737311242356457,1.4801276584463974,0.5617976928079499,1.0225337179993934,-0.139290008307762,1.3691541147611646,-1.8143172839426458,0.48269976411882026,0.27399633413572577,1.9890115556522223,-0.8483005965520247,1.2756081828575399,0.7993071741714322,-0.7352552533814738,0.7202534539871699,0.9754816628212761
12,-0.46004434031837704,-0.4701518844991425,-0.8281202333792859,-0.07316626243996698,-0.21309923844825443,-0.5059364705740966,-0.23972724203989385,0.8765403214505642,-2.2561205959412316,-0.8321333635860005,-1.1503013060634666,-1.6402705837647396,2.205368300014067,-0.007420621963899697,0.13719271352090073,0.768794753269372,-1.2308205107026342,0.08396092082302116,-1.0797180805340567,2.0247810036717295,-0.11848980957724789,-0.12911915916276087,-2.325327161994619,-0.5517452515273283,1.1284413674835814,-1.1610442695155874,-0.3106618357802689,-1.372459399823607,-0.5204626721202759,-0.7679461950296793,1.042374750889269,-1.0661546032297655,-1.0528716340808537,-0.019101153468532167,0.01886402488728412,0.8034067703402131,-1.0618563844558404,0.5327386027896209,0.3047790560644284,0.6435144591670755,0.05006564941880713,-0.36417350079002364,1.061642633777422,-1.676142891981131,0.02915342563869222,-0.28822232367250167,-0.4090740781568908,-0.7206915433838426,-1.4408029938586193,-0.4593263920247227,-0.05741119268399285
13,0.67509769171013,-0.48497903439325163,0.3650684716326357,0.06633629040693545,1.2669772461385294,-1.732356344723329,0.9994627431762616,0.5177447764901105,0.3016103642540615,1.535240265122761,-0.06892434806210627,0.45413363343817026,0.5739567033939548,0.41877053860967756,0.6271505830199855,-0.4624499744265132,-1.4530262451401328,2.549180548901649,0.06861369926291563,-0.40190509134222185,1.5104940925954016,1.5774817057616388,-0.5646977883742241,0.5142855733517278,-0.7717640485690467,0.3275119781256737,1.8852820047307186,0.3989990029607206,-0.8632192328393952,0.959892256272885,1.210600365310886,0.4907195660137111,-0.48045859074937225,-0.6091648131779676,-0.4019379256328366,0.7527510604151713,1.2985419076166536,0.6133392336323219,-0.7566920769538091,0.5818350357290424,-0.2551112592671892,0.32371126315883536,-0.4020037218767068,0.8769144867193543,0.2844026184696335,-0.1135140664964589,1.7188471935205611,-1.4314356959686048,0.8658531952999833,-1.180807253293278,1.7513184016185364
14,-0.356251711048547,1.2990873982286306,-0.03879667353270472,-0.987573898285705,0.44094069224679894,0.928786577655423,0.7661127290017226,-0.1407129379807213,0.6445881939789859,0.23776410167902287,-0.10091167621962899,1.3264230313063994,-1.8349492365485667,-0.9646477816404899,-0.360948303631147,-1.3382868673645658,2.0033756851658917,-1.8073274226892158,-1.3179822679204989,-0.6249832110792598,0.22315283887837717,-0.4869108165400027,1.0996249877957154,0.15660060153267988,0.19543480236748673,-0.27318040276727334,-0.20554089787919586,-0.8231377745805676,0.5419964317013524,-0.541765175660312,-0.4650020070707755,-0.034265377824925225,0.6183480059087533,-0.09368630297852727,-0.23161826955175227,0.6751212264596224,1.1210169097737657,-2.0523750512812606,0.27910030154796395,-0.9652190316662345,1.704336110272193,-0.5588110318284331,-0.45867582851067795,-0.48484031586508103,-1.5454806442068796,-0.31601780090084935,1.5905034533590163,0.102890657968138,-0.8032330059709132,-0.10884529885827254,-1.1891053869344752
15,0.2605269825444444,1.3372215199583295,-1.1536551993366337,0.32323586362401224,-0.3628292078992317,0.6395327508621677,0.8498219663394634,0.16996346395223097,-0.5428237018238626,0.33261880716399433,0.45393924337269836,0.6266035184096439,0.950469127517379,0.06444872205464512,0.1092074619100681,-0.8943662845658338,0.4416949307055169,-0.24401351808955102,-0.07123150284210139,1.1567800468378757,-0.3400242785503149,0.7288387197771268,0.5250840887338828,0.0023023681125466334,0.7604681928055926,0.40335768194324195,-1.113258873937313,1.6715003722758508,1.7218364766348362,-1.9082910285881605,0.2822439183983706,0.1516008797641646,-0.44413524231315804,0.777590632281709,1.0149027286422727,-0.1420353222212042,-1.644413011649607,0.4151198146482002,-2.4996085238826553,0.2172426337633487,1.3154898128207362,0.18933933921787188,0.28500194907896204,-0.174496829058389,0.1346137041178274,-0.08909419560755812,0.4852355089094363,1.0298298268558903,0.76414070775218,-1.4773057922975852,-1.4154742226707
16,0.3904011189792593,-0.2588388514644941,0.45807740546162895,-0.3890528421210488,0.7949075128855502,1.2832522811060583,1.025695928478934,1.243010883125655,0.020315406609666502,-0.3596452955712393,0.45916633789254757,1.09773345476319,-1.5085000332052856,0.22220504918528164,1.1031623796321028,-0.8401166374490109,0.010980924488076187,-1.2313228762649733,0.5304967396507108,-0.10028868841697158,0.2568500770401552,-0.11385434641902252,-0.4335943680321303,1.6041490962424905,-0.9111796058682677,1.3825566845065975,-0.016199778024759498,1.4879223779633675,0.6195307566821006,0.9353242615582088,-1.8290629553714983,0.33631768616222685,0.31455281427030996,2.04136088370953,1.1774490987421082,-0.20935912501980436,-1.102584322250571,1.0909624723885312,-0.14363849829523886,-0.0012583541162056785,0.14623508100218,-0.1563648940371548,0.20135086958228265,-0.00025379318591488254,0.29031570755994646,0.19130448995125632,-0.4130020967328329,0.20004992770300623,0.8361727108090444,0.8312061297302518,-1.1767109296260654
17,-0.048253208496723425,-0.9473684650449881,-0.024348277665908684,-0.14874612171312399,-0.16377598648688094,1.1608130845125162,0.25655982928843885,0.04612937546878292,-0.06869491417671206,-1.5862692468486332,-1.0398512198539887,1.0046477615425282,-0.8567062261489842,-1.663995708864126,0.25672420762592074,1.2478125365429922,-0.05138909392176347,0.4225719868587369,1.0394744683077128,0.6438136061832737,-0.40247723690108295,0.8988703260493683,0.36954485879206955,1.45573230076452,-0.02046153564535097,0.26888604729898424,0.9619825678981634,0.2077826631546617,-0.6939824955528511,-1.026745276342485,0.2980160319079976,0.14988730025351135,0.24195937667264428,-0.27886360641503183,-0.7033737218835975,0.25131364103561554,-0.3703120123347271,-0.19684957751368237,0.1256343492718196,-0.571271392201081,-1.7754135776347046,-0.909222098105644,-0.4582583108628072,0.4532981940018542,0.18508482226809858,1.57021410525257,-0.6863932870277086,0.3155243019635256,-1.2711426500320264,-1.0152054260138115,-0.46079888396906193
18,-0.29931598693748357,0.5327262356214777,0.39014614246282414,0.16825055135174247,-0.8143943440062776,1.4775903874614555,1.1778457083699176,0.16534286273114635,1.1258673072448129,0.3438559519092833,-0.5064850765750318,0.20888024649146644,-1.2560367865267454,1.3255167577967502,0.8702320169167002,-0.25439390510256654,-0.987261938853352,1.385364975643505,0.18275033651384937,0.4421096877214346,-0.8583450993486927,-0.25412917762585197,-0.355704812185243,0.8698332470483088,-0.34360389846726397,-0.4756562047106791,0.9191306750953487,-0.6638700589419314,2.203247122031894,-1.9431643119884539,-1.5529826234297077,-1.1357962867720528,-1.0574132327072676,1.0250465833529958,-0.08958153282620165,-0.837817290479061,-0.6009831336196962,-0.15089626161676098,0.21986739393486399,-1.0726681769634,0.5165562991001882,-0.8742992259058939,-1.0676993750873718,0.27648687456216464,-0.8986514965655856,-1.3043487474336541,-1.239927100117494,0.5607493913040028,-1.3698861111011083,-1.1974913725850624,-0.5421101026039207
19,-0.25350608479786924,1.4003940563561523,0.6210712659868483,-0.8147615348025634,-0.11413202812546624,0.5074300014059534,-1.2449977732813695,0.5756746664509622,-0.2817275551752239,0.26774227368095244,-1.2870059685190072,0.8428900613328888,0.4507331283254088,-0.6552497276027,0.3019292469416708,0.5849845175975366,1.4016716461784595,-0.7485474062790946,-0.9639165323434331,-0.5014151489647396,-0.9084614286797313,0.771007842877851,-0.16086045191564402,-1.612582403490717,-1.0568812050034175,0.5773244343755256,0.45506759478963177,-0.46284113718920905,0.30407350128458194,0.7013100780196995,-0.8712443443026323,-0.4831289092610515,-0.07718882760179406,-1.11297317704914,-0.6270683862967059,-0.39750686872374275,0.3333100878491995,-0.38772127897668573,-0.25260336072480544,-0.7891689089099371,-0.40244201735283924,-0.42251532505878314,0.009047330754967803,1.3432839560706913,-0.2314780464083001,0.26525815411260995,-1.7309179273517923,0.5201645494263245,1.380590727590662,0.8122496877478472,-0.1165776302869866
20,-0.3849552855666001,-0.7563095402336555,-0.9168673142750845,-0.42607525676659347,0.4506062532671478,-0.6031093966755666,0.3021378152424746,-0.7477578222045473,1.4743114822353627,-1.1071764007828802,0.5945145111971532,-0.8360720995158778,0.1563761099783422,-0.3870302841174004,0.7963121558368608,-0.9673898293409797,-1.2467788652269713,0.010256301553795488,0.5180704816836812,0.0526775942420951,0.2890098192109268,1.7494812388104237,0.4748072683851273,0.4310851138349357,1.2253967402086787,-0.3662802185885227,-1.2730747828693114,-1.306070015026369,-0.43262514551698183,-0.19678215205966504,-0.2088237645778835,0.154172614145897,-1.7709689360370955,-2.157719553889262,0.9893051941560245,0.5982055642536608,0.43770029593231624,-0.04851358347122574,-0.017164461403502404,0.3909393173238016,-2.881663534963976,-0.19282774330067368,-0.9126157432945238,0.36971539496976497,-0.7054414013901995,-1.4106104116040792,-0.30077647859625023,0.5132505024734938,-0.8025615500031676,0.13625281701507985,-0.7943344315373604
21,-0.7898787096408825,-0.6961785091463304,-0.943123448956616,-2.0521225078697936,0.3433557480806821,0.7601704051024544,-1.486687292190867,-0.008211430650952183,0.7669648638619264,0.19701747277352372,1.1100107752512278,0.1379212023075224,-0.38326646127070435,-0.4048875546513469,1.654405116468932,-0.7175243304135565,-0.28461893751020984,0.7077817628010257,-0.34301559629687683,-0.14538249894047064,-0.47119300487310667,0.9265531126373299,-0.8121990931725039,-0.7383375031177402,-1.4651343300803423,1.00852804034496,1.0139925811540662,-0.6961771180050288,-0.6088164455821864,-0.5054136427399023,-1.0132178827058844,-1.3867657741146104,1.045498553487642,-1.009404984406333,0.15801646436291383,-2.042521211836457,-0.564770975537358,-0.9614843823559155,-1.154917367027662,-0.8766089793680178,-1.9842120306600024,-0.5037312632592539,-1.0347945135608037,-1.0075124630743857,1.1488554538155062,-0.6956924658773936,0.11657264521683999,-0.8595236644289669,0.1338377702478689,-1.2504352423093346,0.5256060262763127
22,0.4810457472122286,1.0794392392781857,1.325046885865348,-0.13499483125264714,1.411853720230698,0.3541353414680851,0.1659207579871742,-0.8096001850532715,1.216963314409633,-0.07891828917518554,-0.260751006045,2.0754711203320144,0.056031568708201425,0.4974246636924536,0.8116049945130386,0.9933880336242061,-1.1900070963885387,1.2768294827975175,0.9611798574949837,-0.8602607163243409,2.004811638358748,0.5381534650131861,1.2875015470508175,0.34917033417149407,0.38713327373917134,-0.10954290613878039,-2.2895687091338464,1.0384854765355704,1.4785731495574228,-0.26264891337504187,0.34001529130060804,0.6576006042411615,-0.7395325096840063,-0.3218270329401318,0.9181709236081166,-0.6172469507109815,-0.28673432557446327,-0.4793006861109514,0.3258189757056929,-1.0966142334940503,-0.16531137114634342,-0.33536225964404753,-0.7898443284238691,-1.1585713440202876,-0.28265379256207934,0.12744733731073007,0.1820100112996219,-0.05009382676473026,-0.010303510120014629,1.7776314023503668,1.1003433930018356
23,0.6948804688523932,2.774950687824826,0.08546472945260472,-0.4224474533551668,-0.42822209498094643,0.37950736377991856,-0.5651855641021986,0.6934566204604153,-0.007837223176152958,0.09642652748538645,0.43413809277774185,1.2192877098986936,1.6707001467283176,-1.843461330363863,1.0685333320377777,0.42479121039654893,0.5029273446156367,-0.025004290461165764,0.8189357046937584,0.30145666662297926,1.3752449024262443,-0.6592519599485085,0.9675108498314908,-0.4534825036875404,-0.6964047693294952,-0.9675014042225303,0.5504616478808535,0.9517427801934006,1.0740346891667163,2.147560069096838,-0.18891555395156254,0.15572600279246893,-0.24861818235451616,0.8181589416508869,1.158783917790449,-1.0753430482099524,1.7736758210555856,1.1277903566381657,1.0503324649375354,0.21075857117150065,0.051155660394754346,0.3846003784958842,0.4132564804291934,-0.2083944668506026,0.7637720442017465,-0.7570122248781733,0.2687345237065002,1.5239391980223487,0.47332166386226754,1.2807925413481516,-0.16932783213597918
24,-0.1978474958354569,-0.5283318459032822,-0.5679558054862573,1.3822899921857137,-1.1803532827924756,-0.9295286568924788,-1.4126829109978487,0.5121328109215683,1.3114593479533436,-0.17913006155815617,0.49279556900168897,0.4633242778727376,-0.3600603777178877,0.4514137704528817,0.168027540874852,0.6867286129867238,-0.27897861755285996,0.2572612692073321,1.46084869318593,-0.9832924944538242,-0.25758844135436826,0.9741595555166693,-0.4360131022446316,-1.1632561751669244,-0.533427113205567,-0.49417444267393223,-1.1369851659091013,-0.1316838923241032,-0.7137135677663589,-0.550369088777571,-0.12076048393162639,-0.14789991912718348,-0.0999555408231258,0.1307694755938153,0.45367249117727104,0.928108122528995,-0.263017116464191,-0.6354175759141666,-1.319926370981406,0.4458421845837541,-0.003155190435408276,-0.2104263446234403,0.03844350606204452,-0.9731340909270626,-0.17694575898100404,-0.42268407340566644,0.5722165913720229,0.27956136702840684,0.5928294178493333,-0.9613591200205373,0.3771993721571671
25,-0.8813502839185339,0.0534857850547433,0.5706440424944235,-0.7039343795231614,0.8576712597695523,-0.007720583893455245,0.09848466823670075,-0.6964686303337182,1.4658295179367384,-0.2302559731754826,-1.3046215575918054,0.6902039336407109,0.32310788468207696,-0.6586334704885647,-0.7293715185414785,-1.0451272493390882,-0.3345742086434609,-1.8152760395590863,-0.24673508615462728,0.10316048829049104,1.0925460529898658,-0.9801541132341091,-2.031978478688228,-1.3189105265231558,-1.6933220087806633,0.46479064386612323,-0.4162843638453206,0.021796846433280264,0.5980848815260872,0.895476461378051,-0.26602124681375855,-1.1727697751660922,-2.1146401306595406,-1.5135975949610359,-0.6642842275187624,-1.1898266703584524,-0.24678268614161117,-0.4540191533046341,-0.3758116372146817,-1.533863251904244,1.697086559777418,-1.3387441280867491,-0.305371682941432,-0.5992029451264032,-1.4207269026941423,-1.7118144931200738,-0.44819734363720504,-0.6544636003911253,-0.23247346361246954,0.13344847977719151,0.26544211860622186
26,0.3479398255572973,0.32019204678792046,-1.417253444867827,-0.3001394734936916,0.7683222964301417,1.1141136748280052,-1.0525083271751394,1.4581784378500273,0.05963458280685344,-0.10519326457041742,0.49062842184921474,1.429738194477061,-0.0076390162042229235,0.407310292216272,0.8961387662578422,0.13779050988415079,-0.8931027729685937,0.8495118166493444,-1.1129895394892955,1.3569254142287615,0.004820746615616808,0.9118472972362273,0.7623048872136654,0.47574747391450173,-0.3780632280137233,-0.9231578740029175,-0.42013546077854613,-0.07341970638897662,-0.22851923777345645,-0.07157170385824833,-0.8744328874802266,0.8554928360386254,0.8831305938601327,1.05728183271624,-0.30683318509070895,-1.185476711218291,0.6076236300290472,-0.4041138128188805,0.180484668181888,2.993453817131825,0.1281628001766685,0.039755033205677165,-0.07637658021846092,1.458509327513786,-0.5531383156456443,0.22002301355385886,-0.7325414209800317,1.2758792894149362,0.8240866940227046,-0.46801130151312487,0.40398912656874314
27,-0.23673731613795854,-0.14449587716752402,-0.05085131073327866,-1.1364453095336593,-0.4444413556381378,0.6854509604084553,-0.31906805328276455,0.30999617411861025,-1.0960331390741798,-0.5617006335288681,0.9740346876711199,1.520445469480387,-0.8945289962444377,-0.09876530646146421,-0.25905406831786265,-0.9409984357075278,1.6799505493248175,0.6916810261676067,0.07969786763776306,-0.4708435756847922,0.3817669158006396,-1.7843244849004127,-0.09267947543335489,1.1368430463809354,-0.7310802833004467,0.11253177771855345,2.4494631852357407,0.4252541982508839,0.32670669124418306,0.9098923615344021,-1.3697444174020694,-1.0253629081142472,-0.4140576923845914,0.38281819170339487,-0.1732489222455567,0.2744318425382429,-1.5432870778833119,-1.3301268783998246,-0.3938667003175935,0.9444445605679952,1.526541615653826,-0.4379513460721138,-1.7446140386635605,-0.20895478506963205,-0.8262768819597861,-0.22737833368742902,-1.0018357112450103,0.6400563621941816,-1.37512015206298,-0.180549075918949,0.902470051007175
28,0.7433676676029024,0.5128631906205544,1.0537243667638965,-0.28845275601887227,-0.4476246371287013,0.09011069503421877,0.4207888878059495,0.899962800672744,0.2808462501209983,-0.20969291524830788,-0.995316703826589,1.294911522959151,-0.28005582896139514,0.3739341619869438,0.6976713425050268,-0.032412697787141474,0.21593095013183208,-1.1921247083896345,1.2767476841179337,-1.8935694347896521,-0.7194854985273961,2.03044785420142,0.5367683086308485,-0.17462545689337972,1.526209019749167,0.49918760376525095,-0.18519274273081945,1.644581404164606,1.4489821110896286,-0.3032628915073533,-0.21438243446006575,0.5083775330768348,-1.0646584214511803,0.18035179242513533,0.5707987809173231,0.9035916046134226,-1.2793010408884453,0.3768287564787911,1.0590004886133575,0.6404762891301977,1.7254347291607868,-1.0651010266716818,0.5386770421593318,0.6270318705855734,-0.13074036091351254,1.8085341216871498,1.028499150292125,0.5695215450583639,-0.698591628978057,-1.107728545561074,0.16176017183972646
