time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,KMeans_regime,GMM_regime,GMM_max_probability,BayesianGMM_regime,BayesianGMM_max_probability
14,-0.7060283302858412,-1.930819893728135,-0.10890008883319907,-0.4035871019948789,-2.4591799682254423,-0.6721487191859284,-0.7612016884260333,0.4453324295567692,0.5496627552119885,1.1585528100648328,-0.7621138954748345,-1.1198252741669474,-1.401111285275251,-0.16739323669245312,-0.04395574096782862,0.2106855714717651,-0.5809616265541017,-0.4151625157150431,-0.3422836785738712,-0.37039428264281726,-0.7716830378330226,-0.7353321335117856,1.3929948008801232,0.5788629082437398,-0.12021350252029875,-0.6413776227356561,0.4427423766074845,-1.1090323530613517,0.4033428239822158,0.9983529039618582,1.2468690878255764,0.2031441374142787,-0.30079255281215345,2.26566908592068,0.05799350148186077,-1.452588580818925,1.2088463017051945,-0.8159010627676468,-0.48028018725494187,0.382600664101518,-0.6934286275847454,0.6663618281329949,-0.776880773369097,1.0876162741329347,-0.7897595127827863,-0.6235660499105684,0.24883578290216318,1.8357401277393766,0,0,0.6541952723972255,0,1.0
15,0.9228958680820052,-1.6988280720822917,2.004714689364578,-0.00760586339195772,0.6690671503772206,-0.8707095917775968,-1.3925192356922398,0.26206315351905574,-1.3318401818944146,1.0474522448240728,0.43868001871475637,0.6729887670818521,-1.7653594929338015,0.5672777571262522,-1.771131793607,-0.09512257146844301,-1.042252581533685,0.29416001240424017,-0.2505999048144565,0.5193905416671326,2.1765164590707373,0.11154075009348298,0.32002985076702983,-1.2125183552663392,0.36652699377865006,-0.9424446835577492,-0.2805627900900051,0.3910652864240577,-0.8101069405691471,0.3230126731302819,0.5297794540877222,0.497586845034341,-0.44071082417394947,-0.3969211459762482,1.3934194921168352,-1.131637541196427,0.4603442481055171,-0.16085520286372534,1.3399555106866932,-0.9470897934744539,-0.24869558224210772,-0.631262319377188,-0.7415286611717598,-0.02686688175566035,0.5675566076590499,0.2634251710368292,-0.6595871602936773,-0.24120683837549495,1,1,0.8387268545208132,0,1.0
16,1.6417636472213748,-1.6858860481628053,0.4752445145811609,-0.9038808911879177,-1.5283781706181176,1.6736895618571608,-0.0828276988180017,-0.39354540802863563,-0.03975365315513465,-0.910301467007945,-0.6861041695173713,-1.1319737796236848,-0.7193554839647763,-0.12450600173247053,-0.5883548163985142,-1.0254895555381824,-1.0911555003098101,0.4578438292028019,0.6295091308893002,0.028610829005385443,1.4916834849618847,-0.08390590968912462,-0.45879281361947516,-1.2039218154844542,1.8975030442876784,-0.5795149774274123,0.39206465713646427,-0.6685155040008137,-1.0482544719587619,0.6329003872094333,0.9986550068592055,0.29255304402375165,1.7141357006073557,-0.44924279081408264,-0.9332316164281425,0.584015897368028,0.05254272347208214,0.23184335786006355,-0.8115768495075453,-0.8909213418273648,-0.25272500491030514,-0.5919375896749036,0.1349697226414978,-0.3366019794402412,0.25835819620967637,0.02061588400515306,0.9557079835334903,-0.23620734406945196,1,1,0.6920697943174079,0,1.0
17,-0.68745360671188,0.7701021509313924,0.96021585099762,-0.06099346765612218,-0.7706706653517834,0.7132913864391048,1.2722925939654008,-0.6027822687495209,0.14228687643549387,-0.8066744122124241,0.17529314248299915,2.0381327308411477,-1.3162657323777807,-1.1714000166377492,1.6744600003339856,1.0434541506592176,-0.822837002560869,0.9484606530288662,1.6964244801427364,0.8429885830750771,0.32955061104566774,0.5045061363536458,1.1869772204187359,-0.2461333692363793,0.2592456633348611,0.46954248849189834,-0.7366219267778877,-1.266588324936899,-0.4840167923263807,0.3607632755275096,0.6203122374901059,-0.01041027149561175,-0.3329104876211205,-0.09633634925461194,-0.4902498895591667,-0.2286436767351241,-0.2382278765507374,-0.44474300882374534,0.12496270565264063,0.3212816840855302,0.9256882490421908,0.2885786869129683,1.2178855195111882,0.38189676369443054,-0.10564615810605169,0.03390245886821501,0.05811122477962127,-0.3705256190434563,0,0,0.5171915541870592,0,1.0
18,-1.0865398393019543,-2.197755716078355,0.2939450676097519,-0.7947282559765856,-0.1645750137325902,-0.29846058711643175,1.0637459881852391,-0.41511335083020134,0.7459405078684054,0.16889407662609873,0.5626326068972592,0.5337774409242816,-2.388307264123777,-0.019623954370968262,-0.7693289881105736,0.3325402604314195,-0.083416799510095,-0.64727867634637,0.2020762989432174,1.7288467783711567,1.5049395135130796,-1.050584326589301,-1.0042103133928693,1.2735592344404512,0.6474050437239028,1.1760145575819325,1.1047686597752309,-1.3944157143085192,-0.14708002713034068,-0.13865184433672115,1.9486266452708312,-0.7081721029234431,-1.3394855162819805,-0.5091119841991314,0.4914486008932895,0.9905285218082825,-0.2622593089374229,0.69289239120592,0.09921037698553294,0.8876808970033631,-0.4456097973206799,-0.2179242785400711,-0.7236100041161784,0.08630458833172455,-0.34417944434645364,-0.2937967308698721,1.0853750348653166,-1.5695406383210324,0,0,0.6137178775001668,0,1.0
19,-0.680674215015153,0.09678667783283623,-1.0468749869895364,0.01659475536661138,-0.8414635310166348,-0.813667649164021,-1.90199649577783,-0.2539167548532237,-0.6315140638508807,0.020502107974512646,0.47412935488259844,-0.8559490874871323,1.1483754903260392,0.13568724027668094,0.3108192237401437,1.2064337322136471,-0.6613240740735947,0.2772213576062788,-0.8809293275923404,0.9794057942885724,-0.3949460593218569,0.17511561212164423,0.22058507825052856,1.1418535802115792,0.5519837542029028,-1.3202729213145785,-1.1999800084064072,-1.0911549278537942,-1.1804095536391161,-0.5070482337980817,-0.10928265440936738,0.3078227775441826,-0.31634249310958446,1.1344462981532253,-1.5701721856730626,0.2578106331841935,0.5274106484715625,-0.33499338276568347,0.2682858041562448,0.7430410275820005,0.07956274449142652,-0.08047556912792644,1.2102324439075862,-0.6502306379027509,0.11234346175186348,-0.014213637708784145,0.9403006923570139,-1.2602816462611062,0,0,0.5454636131073886,0,1.0
20,-1.8337117661952196,2.2796568710674943,0.912401068591079,-1.671195741993048,-0.8179802358923682,0.09284121036749879,1.7060670321353804,0.5879193597948845,-0.7609507630104876,0.8955564516630308,0.12526752507583888,0.9683807282886052,1.8476353404704922,0.1908486028472963,1.340927007726575,-0.5006604212227781,-0.7034680880194295,-1.8657196719012392,0.012333651282714164,0.607600166068676,0.5008980887018828,-0.05328912242878513,0.2668724138907111,-0.6270630112855712,0.5582230407910661,0.4796015433217546,1.600228981940328,-0.049671507620458175,1.057125116020791,0.34074726908347264,0.8297759926083877,0.5752350842529644,-0.2604971330340342,0.6288695693871595,0.4501806458273033,0.5725309162714396,-0.2969130875625066,0.3762462312624619,1.1532702078480452,0.3455614519415229,0.784120964444065,-0.04568866900816959,-0.6284665018577045,0.9117253669904918,0.9180448332183523,0.8687315917444198,-1.184900064780799,-0.6440576009363496,0,0,0.7123126357301072,0,1.0
21,-2.4335509986097605,-0.7445622643015365,-0.5896940863000143,-0.8307558036408994,0.21602853271234068,0.9908211977846145,-1.5637212744998314,-1.6290705544031745,0.7903719425079115,0.9724995674461393,0.4025240089695725,0.6330169634551658,0.7171715493937478,-1.2076130649293024,-0.0387699473816291,-0.14827073262011498,0.9742187930924422,-0.512967346851003,1.4430446527891998,2.226752445217694,0.9714034549419831,1.8847860100751614,0.359025540572932,0.6476410414856374,0.3737246451940653,0.33058856813219645,1.5363742913800096,-0.5106596218102588,-0.7973444279842595,-0.1895903147444099,-1.092536643059063,0.658619987889614,0.65378448150718,0.539125699057608,-0.8730251086636253,1.5462915674767421,-0.42094459576380533,-1.4003434280431226,0.03084612832441266,0.05477266838568111,0.6729185053391789,0.5183903343207458,0.1615819006048517,0.2727601615089443,0.2698287007990752,1.2812666894801377,-0.13696075559961896,-0.2669519118299551,0,0,0.8040737052681695,0,1.0
22,1.8683031354225597,-1.3281682558425287,0.4133700849048575,-2.0547573672748407,-1.1483261712134394,-1.429456656228586,1.3593842993435712,-0.27492802977036984,-0.29493131150214114,0.006507260073486967,-0.3624153915425296,0.527703330466416,1.4380496500849798,1.1131830992899554,1.437900707362614,-0.614691203840668,-0.4100598027988454,-0.13360847217904182,0.34313451272260886,1.8406135141299085,-0.35874000730435057,-0.1980575226214091,0.2786267851617376,0.8686771372727923,-0.6507950550207818,0.9759716054442307,-1.0864467724558688,0.36911053639816704,0.9499588023536985,0.1707764017323953,0.48310642459183223,-1.1419469088489331,1.6092103748038937,0.010723168241194337,1.290357588910259,0.054130786848643093,0.4018021338685711,-1.0530197638271444,0.33399540168951847,-1.7457777951937863,-0.40312214884553516,0.462164809847928,-1.3416638616884766,-0.2706443879920389,0.29975395209455624,0.343793876100757,0.7976271702577775,-0.8843131714454223,1,1,0.7994561912035643,0,1.0
23,3.128952683283763,-0.6395365073317999,-1.9168455034701943,-1.1928279806058357,-0.9705844645611847,-1.768792399478702,0.1400844771949095,-0.6991619677156937,0.7782846392006896,0.4152754653333094,0.9584120995630614,-0.11952040514014839,0.1606187453374398,0.0958148851718249,-0.05020353079336571,-0.934100652527949,-1.2979773988776155,-0.19907670655180948,-0.9344715236662572,-0.5032353302192856,-0.24632227338280163,0.47158798595813295,-0.5500473500755214,-1.4026767033555527,0.20871143534744002,-0.22203121680341234,-1.3771012651401053,0.6491016010207552,-0.12656420087964834,-0.7366481438978835,-1.0092497122696542,0.5177865222372832,-0.011339314383818452,2.3149823114533503,0.2192318604702555,0.6651607601450027,0.5982247489405798,-0.26075978409691064,-0.35630525864786294,0.2757083279880062,-0.678108588356218,-1.3868830312942297,0.8341143557670033,0.051624054495326,0.5060157240868658,1.4628298899074448,0.9419320209164835,-0.9354219226311049,1,1,0.9274478726200962,0,1.0
24,-0.7311612302296797,-0.9018289552827499,1.4441098878695033,0.662840382851067,0.8895538234220457,-1.1156990430956768,-0.6714376578206778,0.3273688204661748,-0.20134375909974458,-0.19566156650855013,1.0819597553886968,1.021018238611359,2.150459509830606,0.24325917954889664,-0.3738122955336569,0.16176807212160582,0.13214813835160402,0.9689549811233567,0.6920916457585908,0.2618733876831418,0.5594807138202617,-0.6203259275895986,-0.8273783601303565,-0.6546948341476556,-0.11857816854502284,0.47083524877742783,0.4240690051840156,-0.019689079201899908,0.549701665352399,-0.16577783523199596,-0.22246182124273478,-0.018291869773282593,0.2920335028487772,1.0867242375199169,-0.01156556930834743,0.8428820153332078,-1.110855283409147,-0.04211752228320956,0.01757378479301633,-0.2151098408055216,0.709368815760702,0.7493664783907944,-0.8783792731914881,0.2666268387874977,0.22506667663635394,-0.6691078628642825,-0.961270202010341,0.5742397623363414,0,0,0.6975952760687066,0,1.0
25,-3.040620327004548,-1.5304445766877741,-0.5160795003563763,-1.6009788536776492,0.19970006162059267,-0.1386108120729575,-1.2685515151844513,-0.6840845169136671,0.6718464156238176,-1.1019047397322947,-0.8639239564128288,-1.959807506908691,0.825149090194089,0.10253733991252283,0.36331248915549774,-2.2793146202556387,-0.5305571236701107,-1.1461619020639477,-0.22318881135559074,0.9037725885967194,-0.03664480907758295,-0.5431365450238915,-0.6847830456366426,0.7066563723650333,-1.0653042885454553,-1.3899270835595015,-0.1578026924350563,-0.08240476252144502,1.1902492884994529,-1.1126044366501393,1.0405172699433598,-0.5750629320668067,-0.5077785504921337,1.0736516617006013,0.227640549546073,-0.4678111818577026,1.3214864250047003,-0.8562168393767337,1.1685254676993808,0.09278913186593038,-0.7832470667284274,0.0906842805060925,0.4437990621412293,-0.6374215985279729,-0.33347240851903864,-0.7708124613224598,0.7595847730310774,-0.6979737326622335,0,0,0.9265965138573157,0,1.0
26,1.585821698922059,0.4939947077360925,-2.3665468708494215,0.09586932586297671,-0.19908780208252666,-0.9957093480505228,0.719985100695437,0.5795298810026716,-1.7871523655422206,1.193555847050311,-0.3925153783743384,1.2547371545758281,-0.042005982797838334,-0.1727436476911692,-0.45560941989737086,0.5171169808983971,-0.3474524572504731,1.0632833750476107,1.288081722141906,0.10181920795493316,2.001417784045774,0.03821210522727434,-1.2847082445045153,-0.14555979454970566,1.38855358485125,0.3393298980191076,1.3191458795191966,0.44936696389173264,-1.486200037671608,-0.37471741257668995,0.04779536415891865,0.9491242679230155,-0.3350271808075422,0.6300756104262536,-0.8483440101333448,-0.5828889153022532,0.00823503713256388,-0.7550091304618709,-0.30942557699724527,-0.07780593051497453,-0.7281436550412562,1.3860521844906024,0.2410577147448777,0.05513771281774976,-0.29852585840918805,0.020001463043872052,0.2626318106111331,-0.5852426415138638,1,1,0.9075055630463622,0,1.0
27,-0.9289681262116053,-0.8563508522444836,-1.5386128468192826,-1.666621952420794,-0.1822656984206669,-0.07841580937345065,-0.6738548932877171,-0.031338040112521406,0.4524190147284851,-0.7013054631008632,0.08775860506581004,0.17042845153505165,-3.198373129434601,-0.9950523370010698,-1.409724376126219,0.39469073875704824,-0.9553143053886315,0.10818411014554137,1.7806233692672186,0.2556222570090736,-0.35363518872994265,0.623811605234726,-0.23007134919382344,1.021829843496891,0.3519271686389202,-1.7722216308174783,0.1315946404019699,0.28159031463027745,0.7028593335002055,0.8583295182990408,0.0854752246174443,0.1757852207796745,1.0672965870232032,0.9202977213501534,-0.6526320492478561,0.3718345151273829,-0.6498441878765486,1.0208049411816214,-1.5744002636727275,0.6813716065119313,-0.61422767537137,0.5853191056671351,-1.0362459333099308,-0.6825513100825856,-0.8079734103047298,-0.7414574454826143,0.5053362755524479,-0.44564455481148696,0,0,0.6688731722535445,0,1.0
28,1.8587670381215526,-1.222153077628189,3.210816956255376,-1.4472248321229966,-0.7072898476996216,-0.6108692357014074,0.661592877991987,1.681991227507521,0.36730422693513465,-1.4202901178040797,-0.14897724876503107,0.12419633895005451,-0.05309404518670094,0.4999645208002103,-0.46653453082882695,0.92619450964394,-0.4835737947059217,0.909777736176274,0.9425254343751949,0.10034580107486928,-0.4515928584303341,-0.5799165187922115,-1.3833704009099572,0.3230277078367361,-0.4545354638140692,-1.5043734573450247,-1.3224628342732823,-0.703092980843489,-1.2945162936767074,1.4628298825626016,0.8391673911852707,-0.05245611984840672,-0.9501783513647103,0.07036876116409918,-0.5126578105586344,-0.20435521289189412,0.7648988277185338,-0.24398775311796847,-0.055482110966305245,-0.2239186905012153,-0.5971794520186483,0.48346127092631513,-0.05765554117821896,0.10430798725705014,0.17165995799166178,0.24093842079942362,-1.1670998102307162,-0.200977048863833,1,1,0.7340475646772434,0,1.0
